id;name;censo;ua;address;phone;city;city_id;regional;created_at;updated_at;email;number;complement;neighborhood;zip_code;designation;latitude;longitude
526;CE PROFESSOR AUGUSTO MOTTA;33117950;;RUA BENTO CARDOSO;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:27;2016-05-12 04:36:25;ceprofaugustomotta@educacao.rj.gov.br;140;;PENHA CIRCULAR;21215000;CE;-22.8346422;-43.2891886
510;CE WALDEMIRO POTSCH;33075891;;RUA RIACHO DOCE;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:26;2016-05-12 04:36:25;cewaldemiropotsch@educacao.rj.gov.br;SNº;;OSWALDO CRUZ;21340340;CE;-22.8720057;-43.3554032
1193;EE DOUTOR ELIAS;33024758;;VILA DOUTOR ELIAS;;TRAJANO DE MORAES;3676;SERRANA II;2016-05-12 00:20:44;2016-05-13 02:56:19;eedoutorelias@educacao.rj.gov.br;SNº;;VILA DOUTOR ELIAS;28750000;EE;-22.2029232;-42.2532466
674;CE GETULIO VARGAS;33048908;;AVENIDA FRANCISCO FALEIRO FREITAS LIMA;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:30;2016-05-12 04:36:27;cegetuliovargas@educacao.rj.gov.br;789;BANANAL JARDIM LEAL;VILA LEOPOLDINA;25035030;CE;-22.7642599;-43.3084099
1210;CE BACCOPARO MARTINS;33043752;;RUA MARIO SIMAO MARTINS NOGUEIRA;;CACHOEIRAS DE MACACU;3602;SERRANA II;2016-05-12 00:20:44;2016-05-13 01:31:11;cebaccoparomartins@educacao.rj.gov.br;235;;JAPUIBA;28685000;CE;-22.4662996;-42.6527549
835;CE SARGENTO WOLFF;33046808;;RUA GUARUJA;;BELFORD ROXO;3598;METROPOLITANA VII;2016-05-12 00:20:34;2016-05-12 20:18:27;cesargentowolff@educacao.rj.gov.br;SNº;;LOTE XV;26183390;CE;-22.710635;-43.3278524
746;CE AMARO CAVALCANTI;33063397;;LARGO DO MACHADO;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:32;2016-05-12 04:36:27;ceamarocavalcanti@educacao.rj.gov.br;20;;CATETE;22221020;CE;-22.9304328;-43.1786085
803;CAIC EUCLYDES DA CUNHA;33105065;;AVENIDA ENGENHEIRO SOUZA FILHO;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:33;2016-05-12 04:36:27;caiceuclidesdacunha@educacao.rj.gov.br;SNº;JACAREPAGUA;ITANHANGA;22753053;CAIC;-22.9784711;-43.3337021
769;CE JOAO ALFREDO;33067791;;BOULEVARD VINTE E OITO DE SETEMBRO;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:33;2016-05-12 04:36:27;cejoaoalfredo@educacao.rj.gov.br;109;;VILA ISABEL;20551030;CE;-22.9152116;-43.2425788
743;CE TOMAS ANTONIO GONZAGA;33062927;;RUA ITAPIRU;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:32;2016-05-12 04:36:28;cetomasantoniogonzaga@educacao.rj.gov.br;453;;CATUMBI;20251031;CE;-22.9225675;-43.197442
1048;EE JOSE DE PAULA BARRETO;33014817;;ESTRADA SAO DOMINGOS;;CONCEICAO DE MACABU;3611;NORTE FLUMINENSE;2016-05-12 00:20:40;2016-05-12 20:18:31;eejpbarreto@educacao.rj.gov.br;06;;VILA SAO JOSE;28740000;EE;-22.1416954;-41.8600768
1057;CE RACHEL REID PEREIRA DE SOUZA;33015333;;RUA MAURICIO DE NASSAU;;MACAE;3626;NORTE FLUMINENSE;2016-05-12 00:20:40;2016-05-12 20:18:31;eerachelreidpereirasouza@educacao.rj.gov.br;111;;AROEIRA;27945090;CE;-22.3715224;-41.7966725
1106;CIEP 130 DOUTOR ELIAS DE MIRANDA SARAIVA;33051321;;AVENIDA VINTE E DOIS DE MAIO;;ITABORAI;3618;SERRANA I  ;2016-05-12 00:20:41;2016-05-12 04:36:31;ciep130@educacao.rj.gov.br;SNº;;RIO VARZEA;24800000;CIEP;-22.7463938;-42.8563092
1140;CIEP 426 EDUARDO RIBEIRO DE CARVALHO;33098808;;AVENIDA GENESIO DA COSTA COTRIM;;ITABORAI;3618;SERRANA I  ;2016-05-12 00:20:42;2016-05-12 04:36:31;ciep426@educacao.rj.gov.br;SNº;;QUISSAMA;24800000;CIEP;-22.752671;-42.8423566
1131;CE JOAQUIM LEITAO;33053693;;RUA WALDEMAR LIMA TEIXEIRA;;MAGE;3628;SERRANA I  ;2016-05-12 00:20:42;2016-05-12 04:36:31;cejoaquimleitao@educacao.rj.gov.br;SNº;;SANTO ALEIXO;25926384;CE;-22.5587878;-43.0504152
1099;CE HIGINO DA SILVEIRA;33042705;;AVENIDA DELFIM MOREIRA;;TERESOPOLIS;3675;SERRANA I  ;2016-05-12 00:20:41;2016-05-12 04:36:31;cehiginodasilveira@educacao.rj.gov.br;1115;;VARZEA;25953184;CE;-22.4048029;-42.9635963
1201;CE RIO DOURADO;33025355;;RUA ALCIDES PIMENTEL;;CASIMIRO DE ABREU;3609;SERRANA II;2016-05-12 00:20:44;2016-05-12 04:36:32;ceriodourado@educacao.rj.gov.br;425;;CENTRO;28860000;CE;-22.4673323;-42.0685168
1180;IE DE NOVA FRIBURGO;33022275;;PRACA DERMEVAL BARBOSA MOREIRA;;NOVA FRIBURGO;3638;SERRANA II;2016-05-12 00:20:43;2016-05-12 04:36:32;ienovafriburgo@educacao.rj.gov.br;15;;CENTRO;28610160;IE;-22.2820458;-42.5311325
693;CE ALEXANDER GRAHAM BELL;33049793;;RUA SANTA RITA;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 20:18:29;cealexsandergrahambell@educacao.rj.gov.br;SNº;;JARDIM PRIMAVERA;25214340;CE;-22.6895872;-43.2630895
267;CIEP 495 ALBERTO DA VEIGA GUIGNARD;33098085;;RUA AVIADOR SANTOS DUMONT;;ANGRA DOS REIS;3590;MEDIO PARAÍBA;2016-05-12 00:20:21;2016-05-12 04:36:21;ciep495@educacao.rj.gov.br;552;;PARQUE MAMBUCABA;23908000;CIEP;-23.014909;-44.5332001
226;CE PREFEITO FRANCISCO FONTES TORRES;33032815;;RUA SETECENTOS E CINQUENTA;;VOLTA REDONDA;3681;MEDIO PARAÍBA;2016-05-12 00:20:20;2016-05-12 04:36:22;cepreffftorres@educacao.rj.gov.br;235;;CASA DE PEDRA;27257265;CE;-22.5385941;-44.0772306
287;CIEP 334 MOACYR JOSE PEREIRA GERK;33058245;;AVENIDA HENRIQUE DUQUE ESTRADA MAYER;;NOVA IGUACU;1044;METROPOLITANA I;2016-05-12 00:20:22;2016-05-12 04:36:22;ciep334@educacao.rj.gov.br;3950;;AMBAI;26041061;CIEP;-22.7107959;-43.4487558
405;CIEP 440 MAJOR JOAQUIM DE AZEVEDO COUTINHO;33090165;;ESTRADA DO ANAIA;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:24;2016-05-12 04:36:23;ciep440@educacao.rj.gov.br;SNº;;JOCKEY CLUB;24743322;CIEP;-22.846263;-42.9996319
42;CE BERNARDINO DA COSTA LOPES;33044708;;RUA ALEXANDRE PEREIRA DOS SANTOS;;RIO BONITO;3091;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-13 01:31:12;cebernardinodacostalopes@educacao.rj.gov.br;SNº;;BOA ESPERANCA;28810000;CE;-22.7186089;-42.6279835
417;CE PROFESSOR FRANCISCO DE PAULA ACHILLES;33090440;;ESTRADA DO ANAIA;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:24;2016-05-12 04:36:24;ceprofessorfranciscodepaula@educacao.rj.gov.br;SNº;;ANAIA PEQUENO;24742000;CE;-22.846263;-42.9996319
123;CE SENADOR PAULO FERNANDES;33034508;;RUA VEREADOR SEBASTIAO DE CARVALHO;;BARRA DO PIRAI;3596;CENTRO SUL;2016-05-12 00:20:17;2016-05-12 20:18:39;eepaulofernandes@educacao.rj.gov.br;1789;;AREAL;27150160;CE;-22.4889176;-43.8332042
541;CE CONDE PEREIRA CARNEIRO;33140030;;RUA MOLIERE;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:27;2016-05-12 04:36:24;cecondepcarneiro@educacao.rj.gov.br;10;;IRAJA;21241440;CE;-22.8222531;-43.3311863
509;CE SENADOR FRANCISCO GALLOTTI;33075875;;RUA MOISES LILENBAUM;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:26;2016-05-12 04:36:25;cesenadorfranciscogallotti@educacao.rj.gov.br;161;;CASCADURA;21380140;CE;-22.8834864;-43.3218507
611;CIEP 195 ANIBAL MACHADO;33104638;;RUA CHRISOSTOMO PIMENTEL DE OLIVEIRA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;ciep195@educacao.rj.gov.br;1195;;ANCHIETA;21655613;CIEP;-22.8164265;-43.3849208
588;CE PRESIDENTE ANTONIO CARLOS;33082332;;RUA PEQUIA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:26;ceantcarlos@educacao.rj.gov.br;SNº;;COSMOS;23060470;CE;-22.9108818;-43.6143688
658;CIEP 098 PROFESSORA HILDA DO CARMO SIQUEIRA;33048339;;ESTRADA SAO VICENTE;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:30;2016-05-12 04:36:26;ciep098@educacao.rj.gov.br;3;;VILA GUANABARA;25086030;CIEP;-22.7835162;-43.2878515
138;CE BARAO DE JUPARANA;33036004;;RUA BARAO DE SANTA MONICA;;VALENCA;684;CENTRO SUL;2016-05-12 00:20:18;2016-05-12 20:18:42;cebaraodejuparana@educacao.rj.gov.br;305;;CENTRO;27640000;CE;-22.3554378;-43.6910078
670;EE BAIRRO SENHOR DO BONFIM;33048843;;RUA DOUTOR ARRUDA NEGREIROS;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:30;2016-05-12 04:36:26;eebairrosenhordobonfim@educacao.rj.gov.br;930;;PARQUE SENHOR DO BONFIM;25020300;EE;-22.7805115;-43.3176216
188;CE BANANAL ( CENSO 2012 - PARALISADA );33166382;;RODOVIA PRESIDENTE DUTRA;;SEROPEDICA;3671;CENTRO SUL;2016-05-12 00:20:19;2016-05-12 20:18:48;cebananal@educacao.rj.gov.br;SNº;KM 37;JARDIM MARACANA;23890000;CE;-22.7691646;-43.6950804
711;CE OPERARIO JOAO VICENTE;33050538;;RUA URUBA;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 04:36:27;ceoperariojoaovicente@educacao.rj.gov.br;30;;SANTA LUCIA;25271080;CE;-22.6292977;-43.2135602
811;CE CHIQUINHA GONZAGA;33126941;;PRACA SOLDADO GERALDO DA CRUZ;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:34;2016-05-12 04:36:27;cechiquinhagonzaga@educacao.rj.gov.br;50;;BARRA DA TIJUCA;22620230;CE;-23.0101346;-43.321896
837;CE TENENTE OTAVIO PINHEIRO;33046824;;AVENIDA TENENTE CORONEL JOSE DOS SANTOS RODRIGUES;;BELFORD ROXO;3598;METROPOLITANA VII;2016-05-12 00:20:34;2016-05-12 04:36:28;ceotaviopinheiro@educacao.rj.gov.br;70;;PARQUE SAO VICENTE;26178550;CE;-22.7162275;-43.3807218
776;CE BRIGADEIRO SCHORCHT;33077100;;RUA DOS PRAZERES;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:33;2016-05-12 20:18:59;cebrigadeiroschorcht@educacao.rj.gov.br;71;JACAREPAGUA;TAQUARA;22710045;CE;-22.9287062;-43.3704231
45;EE PROFESSORA CACILDA SILVA;33053995;;RUA CECILIO RODRIGUES DE SOUSA;;MARICA;3630;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 20:19:07;eeprofcacildasilva@educacao.rj.gov.br;SNº;;ITAPEBA;24900000;EE;-22.9025864;-42.8263163
13;CIEP 193 WILSON MENDES;33027307;;RUA SAMUEL BESSA;;CABO FRIO;3601;BAIXADAS LITORANEAS;2016-05-12 00:20:15;2016-05-12 04:36:19;ciep193@educacao.rj.gov.br;SNº;;JACARE;28922136;CIEP;-22.868561;-42.0201311
15;CE MIGUEL COUTO;33027323;;AVENIDA TREZE DE NOVEMBRO;;CABO FRIO;3601;BAIXADAS LITORANEAS;2016-05-12 00:20:15;2016-05-12 04:36:19;cemiguelcouto@educacao.rj.gov.br;51;;CENTRO;28907080;CE;-22.8815982;-42.0170054
14;CE PROFESSOR RENATO AZEVEDO;33027315;;AVENIDA AMERICA CENTRAL;;CABO FRIO;3601;BAIXADAS LITORANEAS;2016-05-12 00:20:15;2016-05-12 04:36:19;ceprofrenatoazevedo@educacao.rj.gov.br;SNº;;SAO CRISTOVAO;28909580;CE;-22.8809333;-42.0512362
46;CE DOUTOR JOAO GOMES DE MATTOS SOBRINHO;33054177;;RUA APOLONIO ELIAS DA CRUZ;;MARICA;3630;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 04:36:19;cedrjoaogomesmattos@educacao.rj.gov.br;SNº;;INOA;24900000;CE;-22.9120776;-42.933388
517;CE ACARI;33086540;;RUA FAUSTO E CASTRO;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:26;2016-05-12 04:36:24;ceacari@educacao.rj.gov.br;SNº;;ACARI;21535130;CE;-22.8163012;-43.3405062
545;CE SAO JOAO BATISTA;33145440;;PRACA LAGUNA;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:27;2016-05-12 04:36:25;cesaojoaobatista@educacao.rj.gov.br;40;;CORDOVIL;21250310;CE;-22.8264814;-43.3065784
7;CE ANTONIO PINTO DE MORAES;33026734;;RODOVIA RJ 124 KM 25;;ARARUAMA;3592;BAIXADAS LITORANEAS;2016-05-12 00:20:14;2016-05-12 20:18:31;ceantoniopintomoraes@educacao.rj.gov.br;SNº;;AURORA;28970000;CE;-22.8122034;-42.3873581
669;EE ARARIBOIA;33048835;;RUA ITU;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:30;2016-05-12 20:19:08;eearariboia@educacao.rj.gov.br;01;;GRAMACHO;25060350;EE;-22.7546817;-43.298712
43;CE ELISIARIO MATTA;33053910;;RUA ABREU RANGEL;;MARICA;3630;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 04:36:19;cematta@educacao.rj.gov.br;115;;CENTRO;24900000;CE;-22.9139855;-42.8195815
37;CE DESEMBARGADOR JOSE AUGUSTO COELHO ROCHA JUNIOR;33044333;;AVENIDA MANOEL DUARTE;;RIO BONITO;3091;BAIXADAS LITORANEAS;2016-05-12 00:20:15;2016-05-12 04:36:19;cedja@educacao.rj.gov.br;1980;;BELA VISTA;28800000;CE;-22.7079346;-42.6175721
23;CIEP 146 PROFESSOR CORDELINO TEIXEIRA PAULO;33028109;;RUA DOZE DE OUTUBRO;;SAO PEDRO DA ALDEIA;3667;BAIXADAS LITORANEAS;2016-05-12 00:20:15;2016-05-12 04:36:20;ciep146@educacao.rj.gov.br;SNº;;ESTACAO;28940000;CIEP;-22.8313775;-42.0959301
815;CE JOSE LEITE LOPES;33271208;;RUA URUGUAI;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:34;2016-05-12 04:36:27;cejllnave@educacao.rj.gov.br;204;;TIJUCA;20510060;CE;-22.9287554;-43.2435354
958;IE DE MIRACEMA;33006660;;RUA MATOSO MAIA;;MIRACEMA;3634;NOROESTE FLUMINENSE;2016-05-12 00:20:37;2016-05-12 04:36:30;iemiracema@educacao.rj.gov.br;250;;CENTRO;28460000;IE;-21.4165179;-42.1978364
29;CIEP 457 DOUTOR JOSE ELIAS MELLO DOS SANTOS;33028583;;ESTRADA DO ARRASTAO;;IGUABA GRANDE;3617;BAIXADAS LITORANEAS;2016-05-12 00:20:15;2016-05-12 20:18:32;ciep457@educacao.rj.gov.br;721;;CENTRO;28960000;CIEP;-22.8248034;-42.2260628
39;CE BARAO DO RIO BRANCO;33044384;;RUA DUQUE DE CAXIAS;;RIO BONITO;3091;BAIXADAS LITORANEAS;2016-05-12 00:20:15;2016-05-12 20:18:32;cebaraodoriobranco@educacao.rj.gov.br;150;;CENTRO;28800000;CE;-22.7373942;-42.5901672
113;CE CONDESSA DO RIO NOVO;33018405;;RUA PREFEITO JOAQUIM JOSE FERREIRA;;TRES RIOS;3677;CENTRO SUL;2016-05-12 00:20:17;2016-05-12 20:19:11;cecondessadorionovo@educacao.rj.gov.br;57;;CENTRO;25804020;CE;-22.1220745;-43.2142457
103;CE BARAO DE PALMEIRAS;33017646;;ESTRADA JOSE ROMERO GAMBOA;;PARAIBA DO SUL;3641;CENTRO SUL;2016-05-12 00:20:17;2016-05-13 01:31:14;cebaraodepalmeiras@educacao.rj.gov.br;SNº;;GLORIA;25860000;CE;-22.1588749;-43.2904739
1079;CE CHRISANTO HENRIQUE DE SOUZA;33170185;;PRAIA DO ACU;;SAO JOAO DA BARRA;3663;NORTE FLUMINENSE;2016-05-12 00:20:41;2016-05-13 01:31:15;cechrisantohenriquedesouza@educacao.rj.gov.br;SNº;;PRAIA DO ACU;28200972;CE;-21.6368446;-41.0484428
33;CE OLIVEIRA VIANA;33028958;;RUA PROFESSOR SOUZA;;SAQUAREMA;3670;BAIXADAS LITORANEAS;2016-05-12 00:20:15;2016-05-12 04:36:20;ceoliveiraviana@educacao.rj.gov.br;124;;BACAXA;28993000;CE;-22.8906424;-42.4732379
34;CE RIO DE AREIA;33028974;;RUA MANOEL APOLINARIO DOS SANTOS;;SAQUAREMA;3670;BAIXADAS LITORANEAS;2016-05-12 00:20:15;2016-05-12 04:36:20;ceriodeareia@educacao.rj.gov.br;08;;RIO DE AREIA;28993000;CE;-22.8686145;-42.4665283
36;CE JOSE MATOSO MAIA FORTE;33044325;;RUA JOAO MARQUES FERREIRA;;RIO BONITO;3091;BAIXADAS LITORANEAS;2016-05-12 00:20:15;2016-05-12 20:18:33;cejosematosomaiaforte@educacao.rj.gov.br;80;;PRACA CRUZEIRO;28800000;CE;-22.7373942;-42.5901672
51;CE AURELINO LEAL;33055610;;RUA PRESIDENTE PEDREIRA;;NITEROI;3637;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 04:36:19;ceaurelinoleal@educacao.rj.gov.br;79;;INGA;24210470;CE;-22.9035225;-43.1249198
52;CE BALTAZAR BERNARDINO;33055629;;RUA MARIZ E BARROS;;NITEROI;3637;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 04:36:19;cebaltazarbernadino@educacao.rj.gov.br;444;;SANTA ROSA;24220300;CE;-22.906199;-43.1046402
54;CE CIZINIO SOARES PINTO;33055645;;AVENIDA PRESIDENTE ROOSEVELT;;NITEROI;3637;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 04:36:19;cecsp@educacao.rj.gov.br;02;;SAO FRANCISCO;24360066;CE;-22.9135536;-43.0825454
22;CIEP 272 GABRIEL JOAQUIM DOS SANTOS;33028095;;ESTRADA DOS PASSAGEIROS;;SAO PEDRO DA ALDEIA;3667;BAIXADAS LITORANEAS;2016-05-12 00:20:15;2016-05-12 20:18:34;ciep272@educacao.rj.gov.br;SNº;;SAO JOAO;28940000;CIEP;-22.7883436;-42.1375086
105;CE REPUBLICA DO LIBANO;33017930;;RUA ANTONIO ALVES DE CARVALHO;;SAPUCAIA;1510;CENTRO SUL;2016-05-12 00:20:17;2016-05-13 01:31:15;cerepublicadolibano@educacao.rj.gov.br;133;;CENTRO;25882000;CE;-21.9953615;-42.9146039
41;CE PROFESSOR DYRCEU RODRIGUES DA COSTA;33044473;;AVENIDA SANTOS DUMONT;;RIO BONITO;3091;BAIXADAS LITORANEAS;2016-05-12 00:20:15;2016-05-12 20:18:34;ceprofdyrceurodriguesdacosta@educacao.rj.gov.br;162;;CENTRO;28800000;CE;-22.7373942;-42.5901672
48;CE EUCLYDES PAULO DA SILVA;33054215;;RODOVIA AMARAL PEIXOTO;;MARICA;3630;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 20:18:35;ceeuclydespaulodasilva@educacao.rj.gov.br;SNº;KM 21;SAO JOSE DE IMBASSAI;24900000;CE;-22.9025864;-42.8263163
70;EEEE ANNE SULLIVAN;33056420;;RUA SAO JOAO;;NITEROI;3637;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 20:18:36;eeeeannesullivan@educacao.rj.gov.br;127;;CENTRO;24020042;EEEE;-22.8910864;-43.1201486
67;CE CONSELHEIRO JOSINO;33056358;;RUA TEIXEIRA DE FREITAS;;NITEROI;3637;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 20:18:36;ceconselheirojosino@educacao.rj.gov.br;421;;FONSECA;24130610;CE;-22.8761402;-43.0826079
84;CE DOUTOR SOUZA SOARES;33057745;;RODOVIA AMARAL PEIXOTO;;NITEROI;3637;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 20:18:37;cedrsouzasoares@educacao.rj.gov.br;SNº;KM 10;CALABOCA;24330000;CE;-22.9052532;-43.0170605
228;CE SANTOS DUMONT;33032939;;RUA SANTA TEREZINHA;;VOLTA REDONDA;3681;MEDIO PARAÍBA;2016-05-12 00:20:20;2016-05-12 20:19:18;cesantosdumont@educacao.rj.gov.br;109;;NITEROI;27283200;CE;-22.4971648;-44.0922319
290;CIEP 365 ASA BRANCA;33058288;;ESTRADA SANTA RITA;;NOVA IGUACU;1044;METROPOLITANA I;2016-05-12 00:20:22;2016-05-12 20:19:21;ciep365@educacao.rj.gov.br;SNº;;JARDIN OCIDENTAL;26051060;CIEP;-22.6923481;-43.4379884
57;CE FERNANDO MAGALHAES;33055670;;AVENIDA CARLOS ERMELINDO MARINS;;NITEROI;3637;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 04:36:19;cefernandomagalhaes@educacao.rj.gov.br;50;;JURUJUBA;24370195;CE;-22.9345969;-43.1096809
327;EE MACHADO DE ASSIS;33059306;;RUA ANTONIETA;;NOVA IGUACU;1044;METROPOLITANA I;2016-05-12 00:20:22;2016-05-12 20:19:23;eemachadodeassis@educacao.rj.gov.br;140;;PRATA;26010143;EE;-22.7560141;-43.4161296
60;CE JOAQUIM TAVORA;33055726;;RUA GAVIAO PEIXOTO;;NITEROI;3637;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 04:36:19;cejoaquimtavora@educacao.rj.gov.br;SNº;PRACA PREFEITO FERRAZ;ICARAI;24230160;CE;-22.9052934;-43.1084234
74;CE MANUEL DE ABREU;33056498;;RUA LOPES TROVAO;;NITEROI;3637;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 04:36:19;cemanueldeabreu@educacao.rj.gov.br;287;;ICARAI;24220070;CE;-22.9031396;-43.1079638
62;CE MULLULO DA VEIGA;33055742;;RUA CORONEL GUIMARAES;;NITEROI;3637;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 04:36:19;cemullulodaveiga@educacao.rj.gov.br;505;;ENGENHOCA;24110440;CE;-22.8711127;-43.1003515
81;LICEU NILO PECANHA;33057508;;AVENIDA ERNANI AMARAL PEIXOTO;;NITEROI;3637;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 04:36:19;nilopecanha@educacao.rj.gov.br;707;;CENTRO;24030030;LICEU;-22.8936266;-43.1182685
65;CE ZULEIKA RAPOSO VALLADARES;33055785;;RUA SALO BRAND;;NITEROI;3637;BAIXADAS LITORANEAS;2016-05-12 00:20:16;2016-05-12 04:36:19;cezuleikaraposovalladares@educacao.rj.gov.br;SNº;;ILHA DA CONCEICAO;24050070;CE;-22.8730343;-43.115224
93;CIEP 258 ASTROGILDO PEREIRA;33104204;;RUA REGORCIANO DE OLIVEIRA;;SAQUAREMA;3670;BAIXADAS LITORANEAS;2016-05-12 00:20:17;2016-05-12 04:36:20;ciep258@educacao.rj.gov.br;SNº;;BACAXA;28993000;CIEP;-22.8905389;-42.4699607
126;CE PROFESSOR ADELINO TERRA;33034869;;RUA DIOGO DE MACEDO;;BARRA DO PIRAI;3596;CENTRO SUL;2016-05-12 00:20:17;2016-05-12 20:18:38;ceadelinoterra@educacao.rj.gov.br;SNº;;CENTRO;27170000;CE;-22.4881862;-43.8171478
125;CE PROFESSOR JOSE ANTONIO MAIA VINAGRE;33034540;;AVENIDA VEREADORA CRUZ;;BARRA DO PIRAI;3596;CENTRO SUL;2016-05-12 00:20:17;2016-05-12 20:18:39;cejoseantoniomaiavinagre@educacao.rj.gov.br;472;;MARACANA;27140360;CE;-22.4885203;-43.8129082
508;CE SANTOS DUMONT;33075867;;PRACA QUINZE DE NOVEMBRO;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:26;2016-05-12 20:19:28;cesdumont@educacao.rj.gov.br;29;;MARECHAL HERMES;21610480;CE;-22.8640568;-43.3729793
122;CE JOAQUIM DE MACEDO;33034494;;RUA ERNANI DO AMARAL PEIXOTO;;BARRA DO PIRAI;3596;CENTRO SUL;2016-05-12 00:20:17;2016-05-12 04:36:20;cejoaquimmacedo@educacao.rj.gov.br;98;CHACARA FARANI;CENTRO;27120120;CE;-22.4639035;-43.8224957
119;CE NILO PECANHA;33034320;;RUA ANTONIO DA SILVA BRINCO;;BARRA DO PIRAI;3596;CENTRO SUL;2016-05-12 00:20:17;2016-05-12 04:36:20;ce-nilopecanha@educacao.rj.gov.br;976;;CAMPO BOM;27110020;CE;-22.4797955;-43.8397874
551;CE STUART EDGAR ANGEL JONES;33079323;;AVENIDA SANTA CRUZ;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:27;2016-05-12 20:19:30;cestuartangel@educacao.rj.gov.br;8040;;SENADOR CAMARA;21833065;CE;-22.5300631;-43.7127408
773;CE SARMIENTO;33072337;;RUA HENRIQUE DIAS;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:33;2016-05-12 20:19:33;cesarmiento@educacao.rj.gov.br;150;;ROCHA;20950120;CE;-22.9028814;-43.2497948
100;CE MONSENHOR FRANCISCO;33017107;;AVENIDA MARECHAL CASTELO BRANCO;;PARAIBA DO SUL;3641;CENTRO SUL;2016-05-12 00:20:17;2016-05-12 20:18:39;cemonsenhorfrancisco@educacao.rj.gov.br;903;;CENTRO;25850000;CE;-22.2008945;-43.2908233
127;CIEP 298 MANUEL DUARTE;33035059;;RUA NESTOR DE OLIVEIRA BARBOSA;;RIO DAS FLORES;3655;CENTRO SUL;2016-05-12 00:20:17;2016-05-12 20:18:40;ciep298@educacao.rj.gov.br;SNº;;CENTRO;27660000;CIEP;-22.1748842;-43.599128
108;CIEP GINASIO PUBLICO 456 MARCO POLO;33018286;;RUA IGLESIAS LOPES;;TRES RIOS;3677;CENTRO SUL;2016-05-12 00:20:17;2016-05-12 04:36:21;ciep456@educacao.rj.gov.br;870;;CANTAGALO;25806040;CIEP;-22.1149678;-43.2226769
114;CE LUTHER KING;33018413;;RUA MAMEDE;;TRES RIOS;3677;CENTRO SUL;2016-05-12 00:20:17;2016-05-12 04:36:21;celutherking@educacao.rj.gov.br;16;;MOURA BRASIL;25821480;CE;-22.1288321;-43.1530016
110;CE MOACYR PADILHA;33018340;;RUA REMO RIGHI;;TRES RIOS;3677;CENTRO SUL;2016-05-12 00:20:17;2016-05-12 04:36:21;cemoacyrpadilha@educacao.rj.gov.br;30;;VILA ISABEL;25811030;CE;-22.1057565;-43.1875462
